col_0,Partner,col_2,HS Code,Product,Year,UOM,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
14,Guatemala,5,0810904680,"FRUITS, FRS, NES",2023-2023,KG,0,0.0,0,0.0,8,"3,482.0",5,"2,632.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,13,"6,114.0",,US,GT,0810904680,,Standard_Query_07568.csv
14,Guatemala,5,0810904680,"FRUITS, FRS, NES",2024-2024,KG,0,0.0,6,"2,920.0",0,0.0,12,"6,180.0",0,0.0,0,0.0,0,0.0,0,0.0,8,"3,023.0",,,,,,,26,"12,123.0",,US,GT,0810904680,,Standard_Query_07568.csv
14,Guatemala,5,0810904680,"FRUITS, FRS, NES",2025-2025,KG,0,0.0,6,"2,056.0",6,"2,350.0",0,0.0,0,0.0,4,"1,405.0",0,0.0,0,0.0,0,0.0,,,,,,,16,"5,811.0",,US,GT,0810904680,,Standard_Query_07568.csv
15,Honduras,1,0810904630,"DRAGON FRUIT, FR",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,"3,473.0",0,0.0,,,,,,,3,"3,473.0",,US,HO,0810904630,,Standard_Query_07568.csv
15,Honduras,2,0810904670,"RAMBUTAN, FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,49,"35,145.0",261,"153,408.0",528,"349,656.0",457,"345,227.0",347,"265,293.0",148,"150,748.0",,,,,,,"1,789","1,299,477.0",,US,HO,0810904670,,Standard_Query_07568.csv
15,Honduras,2,0810904670,"RAMBUTAN, FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,23,"8,566.0",457,"205,810.0",438,"197,214.0",724,"384,490.0",523,"355,733.0",257,"216,775.0",,,,,,,"2,422","1,368,588.0",,US,HO,0810904670,,Standard_Query_07568.csv
15,Honduras,2,0810904670,"RAMBUTAN, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,3,"3,144.0",173,"166,240.0",369,"304,190.0",287,"265,608.0",281,"241,835.0",,,,,,,"1,114","981,017.0",,US,HO,0810904670,,Standard_Query_07568.csv
16,India,1,0810904640,"JACKFRUIT, FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,"3,559.0",,,,,,,29,"3,559.0",,US,IN,0810904640,,Standard_Query_07568.csv
16,India,1,0810904640,"JACKFRUIT, FRESH",2024-2024,KG,9,"1,219.0",14,"1,829.0",3,"1,310.0",0,0.0,0,0.0,14,"1,677.0",3,"10,786.0",5,607.0,14,"1,822.0",,,,,,,62,"19,250.0",,US,IN,0810904640,,Standard_Query_07568.csv
16,India,1,0810904640,"JACKFRUIT, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,2,304.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2,304.0,,US,IN,0810904640,,Standard_Query_07568.csv
16,India,2,0810904660,"POMEGRANATES, FR",2023-2023,KG,18,"2,259.0",27,"2,694.0",26,"2,853.0",88,"8,270.0",69,"6,037.0",115,"9,474.0",115,"9,400.0",88,"6,942.0",106,"8,184.0",,,,,,,651,"56,113.0",,US,IN,0810904660,,Standard_Query_07568.csv
16,India,2,0810904660,"POMEGRANATES, FR",2024-2024,KG,154,"28,899.0",79,"6,463.0",89,"8,249.0",118,"9,260.0",122,"10,698.0",274,"35,677.0",176,"14,558.0",101,"10,525.0",191,"22,779.0",,,,,,,"1,304","147,108.0",,US,IN,0810904660,,Standard_Query_07568.csv
16,India,2,0810904660,"POMEGRANATES, FR",2025-2025,KG,123,"15,447.0",73,"9,143.0",53,"7,047.0",59,"7,888.0",60,"7,638.0",76,"10,248.0",91,"12,195.0",75,"10,102.0",117,"16,194.0",,,,,,,727,"95,902.0",,US,IN,0810904660,,Standard_Query_07568.csv
16,India,3,0810904680,"FRUITS, FRS, NES",2023-2023,KG,0,0.0,0,0.0,0,0.0,14,"2,888.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14,"2,888.0",,US,IN,0810904680,,Standard_Query_07568.csv
16,India,3,0810904680,"FRUITS, FRS, NES",2024-2024,KG,4,240.0,2,120.0,6,550.0,725,"69,942.0",957,"93,043.0",360,"34,749.0",0,0.0,0,0.0,0,0.0,,,,,,,"2,054","198,644.0",,US,IN,0810904680,,Standard_Query_07568.csv
16,India,3,0810904680,"FRUITS, FRS, NES",2025-2025,KG,0,0.0,0,0.0,0,0.0,19,"2,835.0",731,"156,600.0",55,"22,950.0",7,"1,194.0",0,0.0,0,0.0,,,,,,,812,"183,579.0",,US,IN,0810904680,,Standard_Query_07568.csv
17,Israel(*),1,0810904660,"POMEGRANATES, FR",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,246,"84,815.0",,,,,,,246,"84,815.0",,US,IS,0810904660,,Standard_Query_07568.csv
17,Israel(*),1,0810904660,"POMEGRANATES, FR",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,611,"212,906.0",,,,,,,611,"212,906.0",,US,IS,0810904660,,Standard_Query_07568.csv
17,Israel(*),1,0810904660,"POMEGRANATES, FR",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,671","648,245.0",,,,,,,"1,671","648,245.0",,US,IS,0810904660,,Standard_Query_07568.csv
18,Italy(*),1,0810500000,"KIWI FRUIT,FRESH",2023-2023,KG,"2,406","1,416,923.0",539,"294,840.0",0,0.0,0,0.0,0,0.0,127,"45,360.0","1,080","450,050.0","8,276","3,224,616.0","9,544","3,500,717.0",,,,,,,"21,973","8,932,506.0",,US,IT,0810500000,,Standard_Query_07568.csv
18,Italy(*),2,0810500010,"KIWI FRUIT,ORG",2024-2024,KG,199,"68,460.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,240,"87,580.0","1,053","363,940.0","3,684","1,004,307.0",,,,,,,"5,177","1,524,287.0",,US,IT,0810500010,,Standard_Query_07568.csv
18,Italy(*),2,0810500010,"KIWI FRUIT,ORG",2025-2025,KG,"1,190","430,680.0",476,"158,960.0",0,0.0,0,0.0,0,0.0,0,0.0,332,"113,260.0","2,073","607,932.0","5,557","1,623,812.0",,,,,,,"9,628","2,934,644.0",,US,IT,0810500010,,Standard_Query_07568.csv
18,Italy(*),3,0810500090,"KIWI FRUIT,NES",2024-2024,KG,"3,631","1,385,493.0","1,647","612,971.0",0,0.0,0,0.0,0,0.0,0,0.0,536,"226,800.0","2,275","845,130.0","14,394","3,510,125.0",,,,,,,"22,483","6,580,519.0",,US,IT,0810500090,,Standard_Query_07568.csv
18,Italy(*),3,0810500090,"KIWI FRUIT,NES",2025-2025,KG,"3,349","1,320,432.0",151,"55,238.0",0,0.0,0,0.0,0,0.0,0,0.0,"1,743","612,344.0","3,536","1,077,567.0","18,854","4,729,380.0",,,,,,,"27,634","7,794,961.0",,US,IT,0810500090,,Standard_Query_07568.csv
19,Japan,1,0810700000,"PERSIMMONS, FR",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,997.0,0,0.0,0,0.0,,,,,,,5,997.0,,US,JA,0810700000,,Standard_Query_07568.csv
19,Japan,1,0810700000,"PERSIMMONS, FR",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,298.0,0,0.0,0,0.0,,,,,,,2,298.0,,US,JA,0810700000,,Standard_Query_07568.csv
19,Japan,1,0810700000,"PERSIMMONS, FR",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,,,,,,,2,1.0,,US,JA,0810700000,,Standard_Query_07568.csv
19,Japan,2,0810904680,"FRUITS, FRS, NES",2025-2025,KG,4,408.0,3,408.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7,816.0,,US,JA,0810904680,,Standard_Query_07568.csv
20,"Korea, South",1,0810904680,"FRUITS, FRS, NES",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,"2,485.0",0,0.0,,,,,,,30,"2,485.0",,US,KS,0810904680,,Standard_Query_07568.csv
21,Mexico,1,0810902730,"TAMARINDS,FRESH",2023-2023,KG,195,"60,225.0",51,"16,611.0",252,"89,021.0",103,"28,222.0",160,"44,590.0",103,"29,714.0",51,"15,510.0",159,"47,348.0",81,"23,921.0",,,,,,,"1,156","355,162.0",,US,MX,0810902730,,Standard_Query_07568.csv
21,Mexico,1,0810902730,"TAMARINDS,FRESH",2024-2024,KG,147,"41,025.0",56,"22,266.0",75,"23,905.0",93,"38,431.0",110,"44,835.0",146,"47,740.0",34,"11,353.0",127,"41,135.0",132,"50,072.0",,,,,,,921,"320,762.0",,US,MX,0810902730,,Standard_Query_07568.csv
21,Mexico,1,0810902730,"TAMARINDS,FRESH",2025-2025,KG,199,"73,864.0",321,"106,543.0",101,"24,251.0",243,"88,339.0",51,"12,572.0",112,"37,533.0",17,"19,805.0",41,"19,501.0",63,"17,190.0",,,,,,,"1,148","399,598.0",,US,MX,0810902730,,Standard_Query_07568.csv
21,Mexico,2,0810904610,TOMATILLOS FR,2023-2023,KG,"8,374","13,930,191.0","8,554","14,006,614.0","8,945","15,280,582.0","7,907","11,337,449.0","10,221","12,855,716.0","8,492","12,315,940.0","10,194","12,562,602.0","11,366","12,556,192.0","12,875","14,495,178.0",,,,,,,"86,929","119,340,464.0",,US,MX,0810904610,,Standard_Query_07568.csv
21,Mexico,2,0810904610,TOMATILLOS FR,2024-2024,KG,"13,420","13,441,233.0","13,118","14,619,357.0","10,518","13,446,391.0","8,853","12,629,457.0","7,635","12,615,488.0","8,589","12,042,254.0","11,975","14,003,174.0","11,815","14,101,682.0","11,481","16,638,920.0",,,,,,,"97,404","123,537,956.0",,US,MX,0810904610,,Standard_Query_07568.csv
21,Mexico,3,0810904620,"CACTUS PEARS, FR",2023-2023,KG,101,"56,020.0",152,"176,581.0",454,"368,102.0","1,067","1,346,944.0","1,297","1,954,281.0","1,241","1,767,808.0",973,"990,465.0",509,"345,545.0",67,"47,836.0",,,,,,,"5,860","7,053,582.0",,US,MX,0810904620,,Standard_Query_07568.csv
21,Mexico,3,0810904620,"CACTUS PEARS, FR",2024-2024,KG,67,"22,980.0",411,"212,819.0","1,014","796,887.0","1,441","1,790,760.0","1,409","2,610,388.0","1,620","2,684,066.0","1,520","1,899,816.0",759,"670,947.0",186,"138,746.0",,,,,,,"8,427","10,827,409.0",,US,MX,0810904620,,Standard_Query_07568.csv
21,Mexico,3,0810904620,"CACTUS PEARS, FR",2025-2025,KG,79,"64,032.0",623,"529,075.0",945,"1,006,340.0","1,550","1,813,225.0","1,630","2,386,529.0","1,807","2,365,955.0","1,749","2,272,151.0",893,"862,997.0",277,"205,988.0",,,,,,,"9,553","11,506,292.0",,US,MX,0810904620,,Standard_Query_07568.csv
21,Mexico,4,0810904630,"DRAGON FRUIT, FR",2023-2023,KG,232,"92,546.0",650,"245,464.0",254,"83,856.0",393,"98,224.0",238,"91,580.0",199,"56,348.0",678,"202,154.0",21,"7,226.0",13,"4,413.0",,,,,,,"2,678","881,811.0",,US,MX,0810904630,,Standard_Query_07568.csv
21,Mexico,4,0810904630,"DRAGON FRUIT, FR",2024-2024,KG,526,"114,685.0",722,"307,764.0",129,"62,810.0",89,"20,334.0",320,"139,674.0",255,"97,652.0",181,"63,518.0",124,"48,933.0",31,"14,385.0",,,,,,,"2,376","869,755.0",,US,MX,0810904630,,Standard_Query_07568.csv
21,Mexico,4,0810904630,"DRAGON FRUIT, FR",2025-2025,KG,242,"46,826.0",570,"365,909.0",248,"135,380.0",258,"82,808.0",176,"66,070.0",198,"70,478.0",93,"32,250.0",94,"31,876.0",0,0.0,,,,,,,"1,878","831,597.0",,US,MX,0810904630,,Standard_Query_07568.csv
21,Mexico,5,0810904640,"JACKFRUIT, FRESH",2023-2023,KG,"1,524","2,198,307.0","1,607","2,411,569.0","1,694","2,705,796.0","1,572","2,495,925.0","1,019","1,415,457.0",771,"895,120.0",754,"870,979.0",535,"576,106.0",579,"569,309.0",,,,,,,"10,056","14,138,568.0",,US,MX,0810904640,,Standard_Query_07568.csv
21,Mexico,5,0810904640,"JACKFRUIT, FRESH",2024-2024,KG,"1,855","2,811,692.0","1,987","3,155,599.0","1,811","2,978,066.0","1,489","2,430,641.0","1,107","1,631,990.0","1,036","1,469,394.0",510,"580,314.0",443,"476,452.0",617,"712,369.0",,,,,,,"10,854","16,246,517.0",,US,MX,0810904640,,Standard_Query_07568.csv
21,Mexico,5,0810904640,"JACKFRUIT, FRESH",2025-2025,KG,"1,420","2,357,044.0","1,703","2,714,272.0","1,854","2,797,280.0","1,176","2,159,867.0",930,"1,738,627.0",644,"1,165,891.0",542,"874,897.0",535,"797,228.0",371,"557,516.0",,,,,,,"9,175","15,162,622.0",,US,MX,0810904640,,Standard_Query_07568.csv
21,Mexico,6,0810904650,"LYCHEE, FRESH",2023-2023,KG,62,"11,582.0","2,292","533,529.0","1,159","256,671.0","1,054","318,691.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"4,566","1,120,473.0",,US,MX,0810904650,,Standard_Query_07568.csv
21,Mexico,6,0810904650,"LYCHEE, FRESH",2024-2024,KG,648,"212,008.0","6,670","2,038,754.0",443,"139,514.0",575,"179,650.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"8,335","2,569,926.0",,US,MX,0810904650,,Standard_Query_07568.csv
21,Mexico,6,0810904650,"LYCHEE, FRESH",2025-2025,KG,0,0.0,"3,655","1,305,221.0","1,148","416,508.0",563,"140,101.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"5,365","1,861,830.0",,US,MX,0810904650,,Standard_Query_07568.csv
21,Mexico,7,0810904660,"POMEGRANATES, FR",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,7,"13,034.0",67,"134,456.0",27,"53,508.0",0,0.0,0,0.0,,,,,,,101,"200,998.0",,US,MX,0810904660,,Standard_Query_07568.csv
21,Mexico,7,0810904660,"POMEGRANATES, FR",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,15,"18,156.0",12,"10,198.0",0,0.0,0,0.0,0,0.0,,,,,,,27,"28,354.0",,US,MX,0810904660,,Standard_Query_07568.csv
21,Mexico,7,0810904660,"POMEGRANATES, FR",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,14,"4,824.0",81,"25,920.0",0,0.0,0,0.0,0,0.0,,,,,,,95,"30,744.0",,US,MX,0810904660,,Standard_Query_07568.csv
21,Mexico,8,0810904670,"RAMBUTAN, FRESH",2023-2023,KG,31,"4,733.0",576,"128,094.0","1,825","752,200.0",906,"563,703.0","1,368","780,839.0","1,090","635,844.0",780,"362,633.0",242,"224,077.0",0,0.0,,,,,,,"6,818","3,452,123.0",,US,MX,0810904670,,Standard_Query_07568.csv
21,Mexico,8,0810904670,"RAMBUTAN, FRESH",2024-2024,KG,0,0.0,732,"263,078.0","1,270","581,634.0","1,813","987,888.0","1,707","916,500.0","2,817","1,340,816.0","2,412","1,241,525.0","1,052","676,476.0",286,"194,474.0",,,,,,,"12,088","6,202,391.0",,US,MX,0810904670,,Standard_Query_07568.csv
21,Mexico,8,0810904670,"RAMBUTAN, FRESH",2025-2025,KG,0,0.0,978,"235,284.0","2,458","1,176,385.0","2,633","1,655,674.0","2,048","1,259,007.0","1,564","870,629.0","2,449","1,304,962.0",638,"667,177.0",435,"390,542.0",,,,,,,"13,203","7,559,660.0",,US,MX,0810904670,,Standard_Query_07568.csv
21,Mexico,9,0810904675,TOMATILLOS FR,2025-2025,KG,"7,098","12,377,780.0","6,455","11,719,537.0","6,750","12,519,804.0","6,411","11,339,840.0","7,190","10,639,249.0","8,818","12,033,091.0","8,319","13,310,631.0","9,458","12,336,352.0","12,558","14,089,136.0",,,,,,,"73,055","110,365,420.0",,US,MX,0810904675,,Standard_Query_07568.csv
21,Mexico,10,0810904680,"FRUITS, FRS, NES",2023-2023,KG,718,"444,380.0","1,506","946,410.0","1,359","965,685.0","2,456","1,783,788.0","2,010","1,774,487.0","2,169","1,825,315.0","1,503","999,329.0","1,698","901,668.0",875,"447,141.0",,,,,,,"14,293","10,088,203.0",,US,MX,0810904680,,Standard_Query_07568.csv
21,Mexico,10,0810904680,"FRUITS, FRS, NES",2024-2024,KG,460,"172,760.0","1,507","648,595.0",938,"744,156.0","1,243","1,263,020.0","1,340","1,365,306.0","1,147","1,184,169.0","1,353","1,132,066.0",967,"614,581.0",759,"541,339.0",,,,,,,"9,714","7,665,992.0",,US,MX,0810904680,,Standard_Query_07568.csv
21,Mexico,10,0810904680,"FRUITS, FRS, NES",2025-2025,KG,370,"264,372.0","1,388","672,275.0",607,"437,620.0",732,"775,322.0",882,"1,147,358.0","1,104","1,334,698.0","1,424","1,367,033.0",920,"821,121.0",692,"602,375.0",,,,,,,"8,119","7,422,174.0",,US,MX,0810904680,,Standard_Query_07568.csv
22,Malaysia,1,0810600000,"DURIANS, FRESH",2023-2023,KG,161,"24,512.0",45,"17,576.0",134,"23,833.0",35,"11,500.0",21,"5,455.0",0,0.0,140,"49,568.0",15,"5,300.0",55,"9,966.0",,,,,,,606,"147,710.0",,US,MY,0810600000,,Standard_Query_07568.csv
22,Malaysia,1,0810600000,"DURIANS, FRESH",2024-2024,KG,50,"10,554.0",0,0.0,85,"30,115.0",0,0.0,141,"49,956.0",0,0.0,334,"117,879.0",278,"98,072.0",55,"19,486.0",,,,,,,943,"326,062.0",,US,MY,0810600000,,Standard_Query_07568.csv
22,Malaysia,1,0810600000,"DURIANS, FRESH",2025-2025,KG,91,"11,520.0",0,0.0,29,"6,013.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,"8,309.0",,,,,,,185,"25,842.0",,US,MY,0810600000,,Standard_Query_07568.csv
23,Nicaragua,1,0810904630,"DRAGON FRUIT, FR",2023-2023,KG,0,0.0,65,"27,466.0",45,"16,101.0",248,"84,915.0",117,"41,792.0",224,"73,483.0",143,"50,122.0",50,"16,282.0",0,0.0,,,,,,,892,"310,161.0",,US,NU,0810904630,,Standard_Query_07568.csv
23,Nicaragua,1,0810904630,"DRAGON FRUIT, FR",2024-2024,KG,0,0.0,31,"13,788.0",11,"2,686.0",332,"128,287.0",86,"33,640.0",144,"53,914.0",31,"13,444.0",109,"36,724.0",54,"17,654.0",,,,,,,798,"300,137.0",,US,NU,0810904630,,Standard_Query_07568.csv
23,Nicaragua,1,0810904630,"DRAGON FRUIT, FR",2025-2025,KG,54,"17,654.0",0,0.0,11,"4,729.0",176,"78,359.0",58,"21,347.0",120,"55,420.0",172,"75,117.0",7,"3,646.0",0,0.0,,,,,,,597,"256,272.0",,US,NU,0810904630,,Standard_Query_07568.csv
23,Nicaragua,2,0810904680,"FRUITS, FRS, NES",2023-2023,KG,0,0.0,0,0.0,0,0.0,22,"4,401.0",11,"2,146.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,33,"6,547.0",,US,NU,0810904680,,Standard_Query_07568.csv
24,New Zealand(*),1,0810500000,"KIWI FRUIT,FRESH",2023-2023,KG,0,0.0,"25,499","9,297,678.0","24,225","8,866,934.0","15,628","5,657,483.0","9,707","3,561,237.0","6,921","2,555,376.0",441,"158,528.0",0,0.0,0,0.0,,,,,,,"82,422","30,097,236.0",,US,NZ,0810500000,,Standard_Query_07568.csv
24,New Zealand(*),2,0810500010,"KIWI FRUIT,ORG",2024-2024,KG,"1,481","347,024.0","3,930","914,240.0","3,967","1,120,434.0","6,474","1,632,712.0","4,187","1,088,310.0","2,000","545,770.0","1,779","438,523.0",10,"3,306.0",0,0.0,,,,,,,"23,829","6,090,319.0",,US,NZ,0810500010,,Standard_Query_07568.csv
24,New Zealand(*),2,0810500010,"KIWI FRUIT,ORG",2025-2025,KG,"2,811","626,414.0","4,078","917,975.0","7,586","1,851,725.0","7,679","1,882,763.0","6,199","1,502,292.0","5,136","1,235,106.0","3,543","848,201.0",0,0.0,0,0.0,,,,,,,"37,033","8,864,476.0",,US,NZ,0810500010,,Standard_Query_07568.csv
24,New Zealand(*),3,0810500090,"KIWI FRUIT,NES",2024-2024,KG,"16,054","4,833,375.0","14,441","4,404,630.0","23,070","7,067,813.0","22,198","6,772,193.0","14,202","4,298,991.0","13,431","3,978,032.0","14,340","4,239,964.0","6,706","1,972,835.0",0,0.0,,,,,,,"124,441","37,567,833.0",,US,NZ,0810500090,,Standard_Query_07568.csv
24,New Zealand(*),3,0810500090,"KIWI FRUIT,NES",2025-2025,KG,"21,446","5,880,118.0","18,719","5,623,709.0","17,403","5,246,188.0","20,333","6,201,368.0","16,882","5,411,080.0","24,469","8,329,730.0","26,391","9,117,474.0","12,003","3,605,346.0",0,0.0,,,,,,,"157,645","49,415,013.0",,US,NZ,0810500090,,Standard_Query_07568.csv
24,New Zealand(*),4,0810904610,TOMATILLOS FR,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,2,720.0,13,"1,041.0",0,0.0,0,0.0,0,0.0,,,,,,,15,"1,761.0",,US,NZ,0810904610,,Standard_Query_07568.csv
24,New Zealand(*),4,0810904610,TOMATILLOS FR,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,3,420.0,5,942.0,0,0.0,0,0.0,0,0.0,,,,,,,8,"1,362.0",,US,NZ,0810904610,,Standard_Query_07568.csv
24,New Zealand(*),5,0810904675,TOMATILLOS FR,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,3,594.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3,594.0,,US,NZ,0810904675,,Standard_Query_07568.csv
24,New Zealand(*),6,0810904680,"FRUITS, FRS, NES",2023-2023,KG,144,"24,625.0",163,"23,401.0",74,"10,349.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,381,"58,375.0",,US,NZ,0810904680,,Standard_Query_07568.csv
24,New Zealand(*),6,0810904680,"FRUITS, FRS, NES",2024-2024,KG,412,"58,993.0",344,"61,704.0",52,"7,359.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,807,"128,056.0",,US,NZ,0810904680,,Standard_Query_07568.csv
24,New Zealand(*),6,0810904680,"FRUITS, FRS, NES",2025-2025,KG,237,"50,937.0",211,"59,431.0",48,"16,466.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,496,"126,834.0",,US,NZ,0810904680,,Standard_Query_07568.csv
25,Peru,1,0810904610,TOMATILLOS FR,2023-2023,KG,338,"62,016.0",251,"44,135.0",188,"31,008.0",41,"15,504.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,818,"152,663.0",,US,PE,0810904610,,Standard_Query_07568.csv
25,Peru,2,0810904630,"DRAGON FRUIT, FR",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,"17,712.0",,,,,,,17,"17,712.0",,US,PE,0810904630,,Standard_Query_07568.csv
25,Peru,3,0810904660,"POMEGRANATES, FR",2023-2023,KG,"3,244","567,349.0","3,497","614,798.0","2,060","422,024.0",933,"117,600.0",558,"76,110.0",0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"10,291","1,797,881.0",,US,PE,0810904660,,Standard_Query_07568.csv
25,Peru,3,0810904660,"POMEGRANATES, FR",2024-2024,KG,"2,434","630,484.0","1,378","336,712.0",565,"167,612.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"4,377","1,134,808.0",,US,PE,0810904660,,Standard_Query_07568.csv
25,Peru,3,0810904660,"POMEGRANATES, FR",2025-2025,KG,"4,356","1,171,340.0","2,022","680,738.0","1,595","595,043.0",680,"221,470.0",8,938.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,"8,661","2,669,529.0",,US,PE,0810904660,,Standard_Query_07568.csv
25,Peru,4,0810904680,"FRUITS, FRS, NES",2023-2023,KG,108,"27,118.0",82,"9,079.0",21,"1,530.0",42,"3,060.0",25,"3,477.0",16,"3,518.0",0,0.0,0,0.0,0,0.0,,,,,,,293,"47,782.0",,US,PE,0810904680,,Standard_Query_07568.csv
25,Peru,4,0810904680,"FRUITS, FRS, NES",2024-2024,KG,"2,946","302,372.0","2,187","211,346.0",460,"39,599.0",3,817.0,4,"1,065.0",4,"1,030.0",5,"1,458.0",0,0.0,57,"79,322.0",,,,,,,"5,667","637,009.0",,US,PE,0810904680,,Standard_Query_07568.csv
25,Peru,4,0810904680,"FRUITS, FRS, NES",2025-2025,KG,"3,253","337,752.0","2,447","269,373.0","1,397","157,680.0","1,431","164,288.0",0,0.0,4,"1,553.0",9,"4,372.0",2,734.0,0,0.0,,,,,,,"8,543","935,752.0",,US,PE,0810904680,,Standard_Query_07568.csv
26,Philippines,1,0810902730,"TAMARINDS,FRESH",2024-2024,KG,2,"1,318.0",3,"1,141.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5,"2,459.0",,US,RP,0810902730,,Standard_Query_07568.csv
26,Philippines,1,0810902730,"TAMARINDS,FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,"1,140.0",0,0.0,0,0.0,0,0.0,,,,,,,3,"1,140.0",,US,RP,0810902730,,Standard_Query_07568.csv
26,Philippines,2,0810904640,"JACKFRUIT, FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,"1,555.0",2,"1,615.0",0,0.0,0,0.0,,,,,,,5,"3,170.0",,US,RP,0810904640,,Standard_Query_07568.csv
27,South Africa,1,0810904650,"LYCHEE, FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,246,"39,128.0","1,006","157,166.0",,,,,,,"1,252","196,294.0",,US,SF,0810904650,,Standard_Query_07568.csv
27,South Africa,1,0810904650,"LYCHEE, FRESH",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,069","148,435.0",,,,,,,"1,069","148,435.0",,US,SF,0810904650,,Standard_Query_07568.csv
27,South Africa,1,0810904650,"LYCHEE, FRESH",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,183,"48,960.0",702,"211,732.0",,,,,,,885,"260,692.0",,US,SF,0810904650,,Standard_Query_07568.csv
28,Spain,1,0810500000,"KIWI FRUIT,FRESH",2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,139,"68,040.0",80,"45,360.0",,,,,,,219,"113,400.0",,US,SP,0810500000,,Standard_Query_07568.csv
28,Spain,2,0810500090,"KIWI FRUIT,NES",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114,"45,360.0",226,"90,720.0",,,,,,,341,"136,080.0",,US,SP,0810500090,,Standard_Query_07568.csv
